EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1873] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | OK
[1174/1873] 08_135_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1175/1873] 08_135_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1176/1873] 08_135_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1177/1873] 08_135_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1178/1873] 08_135_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1179/1873] 08_135_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1180/1873] 08_135_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1181/1873] 08_135_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1182/1873] 08_135_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1183/1873] 08_135_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1184/1873] 08_135_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1185/1873] 08_135_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1186/1873] 08_135_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1187/1873] 08_135_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1188/1873] 08_135_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1189/1873] 08_135_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1190/1873] 08_180_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1191/1873] 08_180_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1192/1873] 08_180_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1193/1873] 08_180_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1194/1873] 08_180_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1195/1873] 08_180_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1196/1873] 08_180_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1197/1873] 08_180_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1198/1873] 08_180_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1199/1873] 08_180_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1200/1873] 08_180_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1201/1873] 08_180_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1202/1873] 08_180_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1203/1873] 08_180_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1204/1873] 08_180_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1205/1873] 08_180_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1206/1873] 08_180_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1207/1873] 08_180_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1208/1873] 08_180_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1209/1873] 08_180_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1210/1873] 08_225_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1211/1873] 08_225_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1212/1873] 08_225_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1213/1873] 08_225_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1214/1873] 08_225_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1215/1873] 08_225_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1216/1873] 08_225_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1217/1873] 08_225_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1218/1873] 08_225_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1219/1873] 08_225_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1220/1873] 08_225_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1221/1873] 08_225_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1222/1873] 08_225_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1223/1873] 08_225_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1224/1873] 08_225_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1225/1873] 08_225_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1226/1873] 08_225_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1227/1873] 08_225_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1228/1873] 08_225_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1229/1873] 08_225_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1230/1873] 08_270_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1231/1873] 08_270_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1232/1873] 08_270_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1233/1873] 08_270_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1234/1873] 08_270_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1235/1873] 08_270_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1236/1873] 08_270_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1237/1873] 08_270_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1238/1873] 08_270_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1239/1873] 08_270_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1240/1873] 08_270_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1241/1873] 08_270_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1242/1873] 08_270_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1243/1873] 08_270_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1244/1873] 08_270_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1245/1873] 08_270_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1246/1873] 08_270_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1247/1873] 08_270_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1248/1873] 08_270_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1249/1873] 08_270_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1250/1873] 08_315_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1251/1873] 08_315_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1252/1873] 08_315_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1253/1873] 08_315_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1254/1873] 08_315_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1255/1873] 08_315_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1256/1873] 08_315_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1257/1873] 08_315_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1258/1873] 08_315_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1259/1873] 08_315_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1260/1873] 08_315_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1261/1873] 08_315_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1262/1873] 08_315_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1263/1873] 08_315_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1264/1873] 08_315_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1265/1873] 08_315_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1266/1873] 08_315_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1267/1873] 08_315_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1268/1873] 08_315_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1269/1873] 08_315_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1270/1873] 09_000_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1271/1873] 09_000_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1272/1873] 09_000_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1273/1873] 09_000_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1274/1873] 09_000_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1275/1873] 09_000_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1276/1873] 09_000_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1277/1873] 09_000_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1278/1873] 09_000_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1279/1873] 09_000_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1280/1873] 09_000_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1281/1873] 09_000_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1282/1873] 09_000_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1283/1873] 09_000_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1284/1873] 09_000_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1285/1873] 09_000_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1286/1873] 09_000_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1287/1873] 09_000_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1288/1873] 09_000_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1289/1873] 09_000_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1290/1873] 09_045_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1291/1873] 09_045_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1292/1873] 09_045_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1293/1873] 09_045_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1294/1873] 09_045_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1295/1873] 09_045_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1296/1873] 09_045_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1297/1873] 09_045_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1298/1873] 09_045_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1299/1873] 09_045_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1300/1873] 09_045_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1301/1873] 09_045_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1302/1873] 09_045_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1303/1873] 09_045_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1304/1873] 09_045_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1305/1873] 09_045_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1306/1873] 09_045_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1307/1873] 09_045_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1308/1873] 09_045_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1309/1873] 09_045_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1310/1873] 09_090_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1311/1873] 09_090_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1312/1873] 09_090_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1313/1873] 09_090_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1314/1873] 09_090_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1315/1873] 09_090_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1316/1873] 09_090_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1317/1873] 09_090_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1318/1873] 09_090_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1319/1873] 09_090_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1320/1873] 09_090_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1321/1873] 09_090_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1322/1873] 09_090_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1323/1873] 09_090_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1324/1873] 09_090_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1325/1873] 09_090_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1326/1873] 09_090_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1327/1873] 09_090_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1328/1873] 09_090_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1329/1873] 09_090_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1330/1873] 09_135_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1331/1873] 09_135_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1332/1873] 09_135_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1333/1873] 09_135_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1334/1873] 09_135_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1335/1873] 09_135_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1336/1873] 09_135_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1337/1873] 09_135_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1338/1873] 09_135_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1339/1873] 09_135_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1340/1873] 09_135_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1341/1873] 09_135_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1342/1873] 09_135_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1343/1873] 09_135_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1344/1873] 09_135_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1345/1873] 09_135_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1346/1873] 09_135_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1347/1873] 09_135_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1348/1873] 09_135_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1349/1873] 09_135_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1350/1873] 09_180_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1351/1873] 09_180_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1352/1873] 09_180_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1353/1873] 09_180_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1354/1873] 09_180_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1355/1873] 09_180_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1356/1873] 09_180_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1357/1873] 09_180_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1358/1873] 09_180_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1359/1873] 09_180_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1360/1873] 09_180_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1361/1873] 09_180_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1362/1873] 09_180_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1363/1873] 09_180_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1364/1873] 09_180_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1365/1873] 09_180_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1366/1873] 09_180_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1367/1873] 09_180_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1368/1873] 09_180_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1369/1873] 09_180_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1370/1873] 09_225_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1371/1873] 09_225_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1372/1873] 09_225_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1373/1873] 09_225_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1374/1873] 09_225_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1375/1873] 09_225_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1376/1873] 09_225_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1377/1873] 09_225_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1378/1873] 09_225_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1379/1873] 09_225_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1380/1873] 09_225_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1381/1873] 09_225_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1382/1873] 09_225_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1383/1873] 09_225_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1384/1873] 09_225_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1385/1873] 09_225_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1386/1873] 09_225_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1387/1873] 09_225_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1388/1873] 09_225_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1389/1873] 09_225_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1390/1873] 09_270_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1391/1873] 09_270_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1392/1873] 09_270_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1393/1873] 09_270_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1394/1873] 09_270_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1395/1873] 09_270_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1396/1873] 09_270_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1397/1873] 09_270_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1398/1873] 09_270_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1399/1873] 09_270_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1400/1873] 09_270_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1401/1873] 09_270_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1402/1873] 09_270_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1403/1873] 09_270_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1404/1873] 09_270_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
